,Exposure,State,Center mean,Center variance,Center std,Count,Uptake mean,var,ANOVA,Position,AT21950,AT23551,danoprevir,protein only,Protein
3957,120.000008,AT23551,964.8112765861696,3008.2123843351756,54.84717298398501,8.0,3.030674810620437,3008.212384335175,0.9996931851875701,165,1.0,1.0,1.0,1.0,astex
3958,120.000008,danoprevir,962.5302406450884,2944.3557829214383,54.26191834907275,7.0,3.068871594354335,2944.3557829214383,0.9996931851875701,165,1.0,1.0,1.0,1.0,astex
3959,120.000008,protein only,965.3498123277785,3015.332223718477,54.91204078996224,10.0,3.2527877112367496,3015.332223718477,0.9996931851875701,165,1.0,1.0,1.0,1.0,astex
3960,0.0,AT21950,961.4362122738116,2995.0055526345795,54.72664390070507,8.0,0.47870330741166717,2995.0055526345795,0.9980781829322298,166,1.0,1.0,1.0,1.0,astex
3961,0.0,AT23551,958.6948685239266,2912.4154517392735,53.966799532113015,8.0,0.5157716942348697,2912.4154517392735,0.9980781829322298,166,1.0,1.0,1.0,1.0,astex
3962,0.0,danoprevir,961.5466061284097,2997.4731848094875,54.74918433008374,8.0,0.468544681819661,2997.473184809487,0.9980781829322298,166,1.0,1.0,1.0,1.0,astex
3963,0.0,protein only,957.1597850195225,2856.461952641429,53.44587872456986,10.0,0.4862832606474853,2856.461952641429,0.9980781829322298,166,1.0,1.0,1.0,1.0,astex
3964,0.5,AT21950,956.9775470945831,2774.9070085573835,52.67738612115623,8.0,2.129111630857794,2774.907008557383,0.998574869782318,166,1.0,1.0,1.0,1.0,astex
3965,0.5,AT23551,960.624328438951,2898.7376494326672,53.83992616481441,8.0,2.1904424328635788,2898.7376494326672,0.998574869782318,166,1.0,1.0,1.0,1.0,astex
3966,0.5,danoprevir,961.5220237462845,2943.529716311616,54.25430597023259,8.0,1.7130881075740043,2943.529716311616,0.998574869782318,166,1.0,1.0,1.0,1.0,astex
3967,0.5,protein only,958.8026331275855,2847.0614429514185,53.35786205379127,10.0,2.073176788086467,2847.0614429514185,0.998574869782318,166,1.0,1.0,1.0,1.0,astex
3968,1.0,AT21950,958.6550833341441,2830.692683287886,53.20425437206959,8.0,2.322701046481912,2830.692683287886,0.996684632000244,166,1.0,1.0,1.0,1.0,astex
3969,1.0,AT23551,958.7985984312044,2835.9798780912765,53.25391889890618,8.0,2.323700147104847,2835.9798780912765,0.996684632000244,166,1.0,1.0,1.0,1.0,astex
3970,1.0,danoprevir,959.6897469601787,2876.922478997293,53.63695068697785,8.0,1.915359616156138,2876.922478997293,0.996684632000244,166,1.0,1.0,1.0,1.0,astex
3971,1.0,protein only,963.9625018350412,3004.584743957121,54.81409256712293,10.0,2.34736971274686,3004.5847439571207,0.996684632000244,166,1.0,1.0,1.0,1.0,astex
3972,2.0,AT21950,958.9022131107208,2835.9086774450366,53.25325039323925,8.0,2.471426808174503,2835.908677445036,0.9973017410906299,166,1.0,1.0,1.0,1.0,astex
3973,2.0,AT23551,961.3040662620414,2917.6093375290757,54.01489921798499,8.0,2.4840571645500886,2917.6093375290757,0.9973017410906299,166,1.0,1.0,1.0,1.0,astex
3974,2.0,danoprevir,963.1228495574186,2973.5369445758747,54.53014711676354,8.0,2.133957419456741,2973.5369445758747,0.9973017410906299,166,1.0,1.0,1.0,1.0,astex
3975,2.0,protein only,964.548141484127,3011.6232074992677,54.878258058171525,10.0,2.5515769703477083,3011.623207499268,0.9973017410906299,166,1.0,1.0,1.0,1.0,astex
3976,30.000002,AT21950,963.9649842435755,2988.5114922203584,54.66727990507995,8.0,2.8167461337408577,2988.5114922203584,0.9435377007085444,166,1.0,1.0,1.0,1.0,astex
3977,30.000002,AT23551,973.6238009786264,3164.7591043538782,56.25619169792671,7.0,2.7251097451500628,3164.7591043538782,0.9435377007085444,166,1.0,1.0,1.0,1.0,astex
3978,30.000002,danoprevir,954.5197343667539,2635.4002903105206,51.33614993657511,7.0,2.669870135376072,2635.4002903105206,0.9435377007085444,166,1.0,1.0,1.0,1.0,astex
3979,30.000002,protein only,963.5253853549868,2977.994929903275,54.57100814446509,10.0,2.9687355333367718,2977.994929903275,0.9435377007085444,166,1.0,1.0,1.0,1.0,astex
3980,120.000008,AT21950,965.0957367798527,3015.3807931591464,54.912483035819335,6.0,3.0738950460628542,3015.3807931591464,0.9996931851875701,166,1.0,1.0,1.0,1.0,astex
3981,120.000008,AT23551,964.8112765861696,3008.2123843351756,54.84717298398501,8.0,3.030674810620437,3008.212384335175,0.9996931851875701,166,1.0,1.0,1.0,1.0,astex
3982,120.000008,danoprevir,962.5302406450884,2944.3557829214383,54.26191834907275,7.0,3.068871594354335,2944.3557829214383,0.9996931851875701,166,1.0,1.0,1.0,1.0,astex
3983,120.000008,protein only,965.3498123277785,3015.332223718477,54.91204078996224,10.0,3.2527877112367496,3015.332223718477,0.9996931851875701,166,1.0,1.0,1.0,1.0,astex
3984,0.0,AT21950,961.4362122738116,2995.0055526345795,54.72664390070507,8.0,0.47870330741166717,2995.0055526345795,0.9980781829322298,167,1.0,1.0,1.0,1.0,astex
3985,0.0,AT23551,958.6948685239266,2912.4154517392735,53.966799532113015,8.0,0.5157716942348697,2912.4154517392735,0.9980781829322298,167,1.0,1.0,1.0,1.0,astex
3986,0.0,danoprevir,961.5466061284097,2997.4731848094875,54.74918433008374,8.0,0.468544681819661,2997.473184809487,0.9980781829322298,167,1.0,1.0,1.0,1.0,astex
3987,0.0,protein only,957.1597850195225,2856.461952641429,53.44587872456986,10.0,0.4862832606474853,2856.461952641429,0.9980781829322298,167,1.0,1.0,1.0,1.0,astex
3988,0.5,AT21950,956.9775470945831,2774.9070085573835,52.67738612115623,8.0,2.129111630857794,2774.907008557383,0.998574869782318,167,1.0,1.0,1.0,1.0,astex
3989,0.5,AT23551,960.624328438951,2898.7376494326672,53.83992616481441,8.0,2.1904424328635788,2898.7376494326672,0.998574869782318,167,1.0,1.0,1.0,1.0,astex
3990,0.5,danoprevir,961.5220237462845,2943.529716311616,54.25430597023259,8.0,1.7130881075740043,2943.529716311616,0.998574869782318,167,1.0,1.0,1.0,1.0,astex
3991,0.5,protein only,958.8026331275855,2847.0614429514185,53.35786205379127,10.0,2.073176788086467,2847.0614429514185,0.998574869782318,167,1.0,1.0,1.0,1.0,astex
3992,1.0,AT21950,958.6550833341441,2830.692683287886,53.20425437206959,8.0,2.322701046481912,2830.692683287886,0.996684632000244,167,1.0,1.0,1.0,1.0,astex
3993,1.0,AT23551,958.7985984312044,2835.9798780912765,53.25391889890618,8.0,2.323700147104847,2835.9798780912765,0.996684632000244,167,1.0,1.0,1.0,1.0,astex
3994,1.0,danoprevir,959.6897469601787,2876.922478997293,53.63695068697785,8.0,1.915359616156138,2876.922478997293,0.996684632000244,167,1.0,1.0,1.0,1.0,astex
3995,1.0,protein only,963.9625018350412,3004.584743957121,54.81409256712293,10.0,2.34736971274686,3004.5847439571207,0.996684632000244,167,1.0,1.0,1.0,1.0,astex
3996,2.0,AT21950,958.9022131107208,2835.9086774450366,53.25325039323925,8.0,2.471426808174503,2835.908677445036,0.9973017410906299,167,1.0,1.0,1.0,1.0,astex
3997,2.0,AT23551,961.3040662620414,2917.6093375290757,54.01489921798499,8.0,2.4840571645500886,2917.6093375290757,0.9973017410906299,167,1.0,1.0,1.0,1.0,astex
3998,2.0,danoprevir,963.1228495574186,2973.5369445758747,54.53014711676354,8.0,2.133957419456741,2973.5369445758747,0.9973017410906299,167,1.0,1.0,1.0,1.0,astex
3999,2.0,protein only,964.548141484127,3011.6232074992677,54.878258058171525,10.0,2.5515769703477083,3011.623207499268,0.9973017410906299,167,1.0,1.0,1.0,1.0,astex
4000,30.000002,AT21950,963.9649842435755,2988.5114922203584,54.66727990507995,8.0,2.8167461337408577,2988.5114922203584,0.9435377007085444,167,1.0,1.0,1.0,1.0,astex
4001,30.000002,AT23551,973.6238009786264,3164.7591043538782,56.25619169792671,7.0,2.7251097451500628,3164.7591043538782,0.9435377007085444,167,1.0,1.0,1.0,1.0,astex
4002,30.000002,danoprevir,954.5197343667539,2635.4002903105206,51.33614993657511,7.0,2.669870135376072,2635.4002903105206,0.9435377007085444,167,1.0,1.0,1.0,1.0,astex
4003,30.000002,protein only,963.5253853549868,2977.994929903275,54.57100814446509,10.0,2.9687355333367718,2977.994929903275,0.9435377007085444,167,1.0,1.0,1.0,1.0,astex
4004,120.000008,AT21950,965.0957367798527,3015.3807931591464,54.912483035819335,6.0,3.0738950460628542,3015.3807931591464,0.9996931851875701,167,1.0,1.0,1.0,1.0,astex
4005,120.000008,AT23551,964.8112765861696,3008.2123843351756,54.84717298398501,8.0,3.030674810620437,3008.212384335175,0.9996931851875701,167,1.0,1.0,1.0,1.0,astex
4006,120.000008,danoprevir,962.5302406450884,2944.3557829214383,54.26191834907275,7.0,3.068871594354335,2944.3557829214383,0.9996931851875701,167,1.0,1.0,1.0,1.0,astex
4007,120.000008,protein only,965.3498123277785,3015.332223718477,54.91204078996224,10.0,3.2527877112367496,3015.332223718477,0.9996931851875701,167,1.0,1.0,1.0,1.0,astex
4008,0.0,AT21950,961.4362122738116,2995.0055526345795,54.72664390070507,8.0,0.47870330741166717,2995.0055526345795,0.9980781829322298,168,1.0,1.0,1.0,1.0,astex
4009,0.0,AT23551,958.6948685239266,2912.4154517392735,53.966799532113015,8.0,0.5157716942348697,2912.4154517392735,0.9980781829322298,168,1.0,1.0,1.0,1.0,astex
4010,0.0,danoprevir,961.5466061284097,2997.4731848094875,54.74918433008374,8.0,0.468544681819661,2997.473184809487,0.9980781829322298,168,1.0,1.0,1.0,1.0,astex
4011,0.0,protein only,957.1597850195225,2856.461952641429,53.44587872456986,10.0,0.4862832606474853,2856.461952641429,0.9980781829322298,168,1.0,1.0,1.0,1.0,astex
4012,0.5,AT21950,956.9775470945831,2774.9070085573835,52.67738612115623,8.0,2.129111630857794,2774.907008557383,0.998574869782318,168,1.0,1.0,1.0,1.0,astex
4013,0.5,AT23551,960.624328438951,2898.7376494326672,53.83992616481441,8.0,2.1904424328635788,2898.7376494326672,0.998574869782318,168,1.0,1.0,1.0,1.0,astex
4014,0.5,danoprevir,961.5220237462845,2943.529716311616,54.25430597023259,8.0,1.7130881075740043,2943.529716311616,0.998574869782318,168,1.0,1.0,1.0,1.0,astex
4015,0.5,protein only,958.8026331275855,2847.0614429514185,53.35786205379127,10.0,2.073176788086467,2847.0614429514185,0.998574869782318,168,1.0,1.0,1.0,1.0,astex
4016,1.0,AT21950,958.6550833341441,2830.692683287886,53.20425437206959,8.0,2.322701046481912,2830.692683287886,0.996684632000244,168,1.0,1.0,1.0,1.0,astex
4017,1.0,AT23551,958.7985984312044,2835.9798780912765,53.25391889890618,8.0,2.323700147104847,2835.9798780912765,0.996684632000244,168,1.0,1.0,1.0,1.0,astex
4018,1.0,danoprevir,959.6897469601787,2876.922478997293,53.63695068697785,8.0,1.915359616156138,2876.922478997293,0.996684632000244,168,1.0,1.0,1.0,1.0,astex
4019,1.0,protein only,963.9625018350412,3004.584743957121,54.81409256712293,10.0,2.34736971274686,3004.5847439571207,0.996684632000244,168,1.0,1.0,1.0,1.0,astex
4020,2.0,AT21950,958.9022131107208,2835.9086774450366,53.25325039323925,8.0,2.471426808174503,2835.908677445036,0.9973017410906299,168,1.0,1.0,1.0,1.0,astex
4021,2.0,AT23551,961.3040662620414,2917.6093375290757,54.01489921798499,8.0,2.4840571645500886,2917.6093375290757,0.9973017410906299,168,1.0,1.0,1.0,1.0,astex
4022,2.0,danoprevir,963.1228495574186,2973.5369445758747,54.53014711676354,8.0,2.133957419456741,2973.5369445758747,0.9973017410906299,168,1.0,1.0,1.0,1.0,astex
4023,2.0,protein only,964.548141484127,3011.6232074992677,54.878258058171525,10.0,2.5515769703477083,3011.623207499268,0.9973017410906299,168,1.0,1.0,1.0,1.0,astex
4024,30.000002,AT21950,963.9649842435755,2988.5114922203584,54.66727990507995,8.0,2.8167461337408577,2988.5114922203584,0.9435377007085444,168,1.0,1.0,1.0,1.0,astex
4025,30.000002,AT23551,973.6238009786264,3164.7591043538782,56.25619169792671,7.0,2.7251097451500628,3164.7591043538782,0.9435377007085444,168,1.0,1.0,1.0,1.0,astex
4026,30.000002,danoprevir,954.5197343667539,2635.4002903105206,51.33614993657511,7.0,2.669870135376072,2635.4002903105206,0.9435377007085444,168,1.0,1.0,1.0,1.0,astex
4027,30.000002,protein only,963.5253853549868,2977.994929903275,54.57100814446509,10.0,2.9687355333367718,2977.994929903275,0.9435377007085444,168,1.0,1.0,1.0,1.0,astex
4028,120.000008,AT21950,965.0957367798527,3015.3807931591464,54.912483035819335,6.0,3.0738950460628542,3015.3807931591464,0.9996931851875701,168,1.0,1.0,1.0,1.0,astex
4029,120.000008,AT23551,964.8112765861696,3008.2123843351756,54.84717298398501,8.0,3.030674810620437,3008.212384335175,0.9996931851875701,168,1.0,1.0,1.0,1.0,astex
4030,120.000008,danoprevir,962.5302406450884,2944.3557829214383,54.26191834907275,7.0,3.068871594354335,2944.3557829214383,0.9996931851875701,168,1.0,1.0,1.0,1.0,astex
4031,120.000008,protein only,965.3498123277785,3015.332223718477,54.91204078996224,10.0,3.2527877112367496,3015.332223718477,0.9996931851875701,168,1.0,1.0,1.0,1.0,astex
4032,0.0,AT21950,1787.0719585408488,83814.76753400883,289.50780219885064,12.0,0.995988468249768,83814.76753400883,0.9995925490704991,169,1.0,1.0,1.0,1.0,astex
4033,0.0,AT23551,1800.69443987637,74826.76689117207,273.5448169700389,12.0,0.989942692111582,74826.76689117207,0.9995925490704991,169,1.0,1.0,1.0,1.0,astex
4034,0.0,danoprevir,1792.7737590280583,80097.9396553593,283.0157940033724,12.0,0.9811608913387907,80097.93965535931,0.9995925490704991,169,1.0,1.0,1.0,1.0,astex
4035,0.0,protein only,1794.6014765968594,78873.95980216819,280.8450814989791,15.0,0.9637344552686844,78873.9598021682,0.9995925490704991,169,1.0,1.0,1.0,1.0,astex
4036,0.5,AT21950,1718.301415567289,123316.34428146997,351.1642696537761,8.0,1.4981296916345435,123316.34428146998,0.8925049279461629,169,1.0,1.0,1.0,1.0,astex
4037,0.5,AT23551,1619.973397734724,163302.29030942416,404.1067808258408,6.0,1.5786063650101037,163302.29030942413,0.8925049279461629,169,1.0,1.0,1.0,1.0,astex
4038,0.5,danoprevir,1661.6066050702807,148747.59507495354,385.6780977381961,6.0,1.3085840736978638,148747.5950749535,0.8925049279461629,169,1.0,1.0,1.0,1.0,astex
4039,0.5,protein only,1760.526421708599,100176.55758846976,316.50680496392135,11.0,1.4019993972558153,100176.55758846975,0.8925049279461629,169,1.0,1.0,1.0,1.0,astex
4040,1.0,AT21950,1775.875128142806,90928.0028516008,301.5427048555491,10.0,1.4922604171985583,90928.0028516008,0.8922234894744837,169,1.0,1.0,1.0,1.0,astex
4041,1.0,AT23551,1735.8969510364645,114131.72578151949,337.83387305230286,8.0,1.5596567996774058,114131.72578151949,0.8922234894744837,169,1.0,1.0,1.0,1.0,astex
4042,1.0,danoprevir,1649.1424172932275,153474.0638781516,391.75765962920445,6.0,1.4133001062935284,153474.06387815162,0.8922234894744837,169,1.0,1.0,1.0,1.0,astex
4043,1.0,protein only,1770.6900681719799,94098.07844486718,306.75410094221587,13.0,1.5070416602263925,94098.07844486716,0.8922234894744837,169,1.0,1.0,1.0,1.0,astex
4044,2.0,AT21950,1724.9527734959622,119879.434553437,346.2360965489257,8.0,1.5910244781893896,119879.43455343698,0.9572027637162167,169,1.0,1.0,1.0,1.0,astex
4045,2.0,AT23551,1626.1608715333248,161268.62706625884,401.58265284528767,6.0,1.7068327275803328,161268.62706625884,0.9572027637162167,169,1.0,1.0,1.0,1.0,astex
4046,2.0,danoprevir,1733.1591214543373,115560.78118286899,339.94232037636766,8.0,1.4065866249184389,115560.78118286899,0.9572027637162167,169,1.0,1.0,1.0,1.0,astex
4047,2.0,protein only,1701.4989932870683,131418.09038667413,362.51633119995313,9.0,1.5998626004676362,131418.0903866741,0.9572027637162167,169,1.0,1.0,1.0,1.0,astex
4048,30.000002,AT21950,1708.7068983501072,128132.01697146558,357.95532817862284,8.0,1.8886441916606955,128132.01697146558,0.7526478362964695,169,1.0,1.0,1.0,1.0,astex
4049,30.000002,AT23551,1643.065761401848,155527.94469127836,394.37031416078764,6.0,1.8138571185771604,155527.94469127833,0.7526478362964695,169,1.0,1.0,1.0,1.0,astex
4050,30.000002,danoprevir,1784.533305603886,85540.78853789736,292.47356895606373,7.0,1.6008011150876564,85540.78853789736,0.7526478362964695,169,1.0,1.0,1.0,1.0,astex
4051,30.000002,protein only,1805.7049841350706,71698.14200085386,267.7650873449596,15.0,1.7961971247550093,71698.14200085386,0.7526478362964695,169,1.0,1.0,1.0,1.0,astex
4052,120.000008,AT21950,1735.6109670921498,114433.87685789657,338.2807663138662,8.0,2.042570701245511,114433.87685789655,0.7960682245072466,169,1.0,1.0,1.0,1.0,astex
4053,120.000008,AT23551,1801.244445371004,74830.68824320374,273.551984535305,12.0,1.9542257903387137,74830.68824320374,0.7960682245072466,169,1.0,1.0,1.0,1.0,astex
4054,120.000008,danoprevir,1647.5433030124445,153885.94425138837,392.28299001025823,7.0,1.9768889141870547,153885.94425138837,0.7960682245072466,169,1.0,1.0,1.0,1.0,astex
4055,120.000008,protein only,1776.714100103056,90662.85419598731,301.10273030310987,13.0,2.064857452713521,90662.85419598731,0.7960682245072466,169,1.0,1.0,1.0,1.0,astex
4056,0.0,AT21950,1879.7319644684583,1738.9920907557503,41.701224091814744,16.0,1.0700046196671738,1738.9920907557505,0.9988932124987878,170,1.0,1.0,1.0,1.0,astex
4057,0.0,AT23551,1877.393007193936,1909.8860707747976,43.70224331512969,16.0,1.0448336982648352,1909.8860707747979,0.9988932124987878,170,1.0,1.0,1.0,1.0,astex
4058,0.0,danoprevir,1878.2480995455633,1849.170220313483,43.001979260418736,16.0,1.0475936264319208,1849.170220313483,0.9988932124987878,170,1.0,1.0,1.0,1.0,astex
4059,0.0,protein only,1877.816425032698,1877.8411829163012,43.33406492490984,20.0,1.0309701756400593,1877.8411829163012,0.9988932124987878,170,1.0,1.0,1.0,1.0,astex
4060,0.5,AT21950,1867.659728089149,2533.5604048864993,50.334485245073274,10.0,1.3556665596086332,2533.5604048864993,0.5796620387738995,170,1.0,1.0,1.0,1.0,astex
4061,0.5,AT23551,1843.7933428873212,3201.0175748061683,56.57753595559079,10.0,1.3530426070090673,3201.017574806169,0.5796620387738995,170,1.0,1.0,1.0,1.0,astex
4062,0.5,danoprevir,1868.714800637914,2467.3276742639214,49.67220222885152,6.0,1.2579116474557779,2467.327674263922,0.5796620387738995,170,1.0,1.0,1.0,1.0,astex
4063,0.5,protein only,1873.736765440763,2176.154775567001,46.64927411618535,14.0,1.3007985264730864,2176.154775567001,0.5796620387738995,170,1.0,1.0,1.0,1.0,astex
4064,1.0,AT21950,1882.953260196109,1508.7872416668347,38.84311060750458,10.0,1.3779902913693076,1508.7872416668347,0.8784980786416366,170,1.0,1.0,1.0,1.0,astex
4065,1.0,AT23551,1887.0269621712403,1161.258330775378,34.07724065671072,6.0,1.4178792178161486,1161.2583307753782,0.8784980786416366,170,1.0,1.0,1.0,1.0,astex
4066,1.0,danoprevir,1867.6922794476388,2526.4435469911627,50.2637398826546,6.0,1.3148557475281812,2526.4435469911623,0.8784980786416366,170,1.0,1.0,1.0,1.0,astex
4067,1.0,protein only,1880.2221946002833,1725.788489868191,41.542610532659005,14.0,1.370688778098155,1725.788489868191,0.8784980786416366,170,1.0,1.0,1.0,1.0,astex
4068,2.0,AT21950,1886.1246493386757,1240.5318830927313,35.22118514605565,6.0,1.4055399356442473,1240.5318830927313,0.48056094424212736,170,1.0,1.0,1.0,1.0,astex
4069,2.0,AT23551,1855.5809331826586,3014.0265305548432,54.90015055129488,8.0,1.4042634066122686,3014.0265305548432,0.48056094424212736,170,1.0,1.0,1.0,1.0,astex
4070,2.0,danoprevir,1887.1866255379266,1135.2882429911874,33.69403868626003,6.0,1.294316275122132,1135.2882429911874,0.48056094424212736,170,1.0,1.0,1.0,1.0,astex
4071,2.0,protein only,1858.4250556379895,2923.9659092509173,54.07370811448867,14.0,1.349057379680682,2923.9659092509173,0.48056094424212736,170,1.0,1.0,1.0,1.0,astex
4072,30.000002,AT21950,1889.4009089544213,965.9661856479903,31.079996551608403,5.0,1.651990883690228,965.9661856479902,0.43301414310117425,170,1.0,1.0,1.0,1.0,astex
4073,30.000002,AT23551,1856.5480731794514,2988.853248012902,54.670405595833124,8.0,1.4480775660770207,2988.8532480129015,0.43301414310117425,170,1.0,1.0,1.0,1.0,astex
4074,30.000002,danoprevir,1885.2142712450764,1327.0114458448597,36.42816830208266,6.0,1.476319580886008,1327.01144584486,0.43301414310117425,170,1.0,1.0,1.0,1.0,astex
4075,30.000002,protein only,1884.8182871835609,1378.0874279394795,37.12259996201074,16.0,1.6349592636289458,1378.0874279394798,0.43301414310117425,170,1.0,1.0,1.0,1.0,astex
4076,120.000008,AT21950,1875.7200986479797,2087.412829331155,45.688213242926835,9.0,1.7657255518592876,2087.412829331155,0.3006650770597832,170,1.0,1.0,1.0,1.0,astex
4077,120.000008,AT23551,1892.8370606402714,644.2471482537574,25.38202411656244,10.0,1.8198567151525997,644.2471482537574,0.3006650770597832,170,1.0,1.0,1.0,1.0,astex
4078,120.000008,danoprevir,1857.9429605730668,2950.511466567529,54.31861068333329,10.0,1.520930260535341,2950.5114665675296,0.3006650770597832,170,1.0,1.0,1.0,1.0,astex
4079,120.000008,protein only,1886.620722446852,1241.6611835292128,35.23721304997336,12.0,1.8584107227411306,1241.661183529213,0.3006650770597832,170,1.0,1.0,1.0,1.0,astex
4080,0.0,AT21950,1879.7319644684583,1738.9920907557503,41.701224091814744,16.0,1.0700046196671738,1738.9920907557505,0.9988932124987878,171,1.0,1.0,1.0,1.0,astex
4081,0.0,AT23551,1877.393007193936,1909.8860707747976,43.70224331512969,16.0,1.0448336982648352,1909.8860707747979,0.9988932124987878,171,1.0,1.0,1.0,1.0,astex
4082,0.0,danoprevir,1878.2480995455633,1849.170220313483,43.001979260418736,16.0,1.0475936264319208,1849.170220313483,0.9988932124987878,171,1.0,1.0,1.0,1.0,astex
4083,0.0,protein only,1877.816425032698,1877.8411829163012,43.33406492490984,20.0,1.0309701756400593,1877.8411829163012,0.9988932124987878,171,1.0,1.0,1.0,1.0,astex
4084,0.5,AT21950,1867.659728089149,2533.5604048864993,50.334485245073274,10.0,1.3556665596086332,2533.5604048864993,0.5796620387738995,171,1.0,1.0,1.0,1.0,astex
4085,0.5,AT23551,1843.7933428873212,3201.0175748061683,56.57753595559079,10.0,1.3530426070090673,3201.017574806169,0.5796620387738995,171,1.0,1.0,1.0,1.0,astex
4086,0.5,danoprevir,1868.714800637914,2467.3276742639214,49.67220222885152,6.0,1.2579116474557779,2467.327674263922,0.5796620387738995,171,1.0,1.0,1.0,1.0,astex
4087,0.5,protein only,1873.736765440763,2176.154775567001,46.64927411618535,14.0,1.3007985264730864,2176.154775567001,0.5796620387738995,171,1.0,1.0,1.0,1.0,astex
4088,1.0,AT21950,1882.953260196109,1508.7872416668347,38.84311060750458,10.0,1.3779902913693076,1508.7872416668347,0.8784980786416366,171,1.0,1.0,1.0,1.0,astex
4089,1.0,AT23551,1887.0269621712403,1161.258330775378,34.07724065671072,6.0,1.4178792178161486,1161.2583307753782,0.8784980786416366,171,1.0,1.0,1.0,1.0,astex
4090,1.0,danoprevir,1867.6922794476388,2526.4435469911627,50.2637398826546,6.0,1.3148557475281812,2526.4435469911623,0.8784980786416366,171,1.0,1.0,1.0,1.0,astex
4091,1.0,protein only,1880.2221946002833,1725.788489868191,41.542610532659005,14.0,1.370688778098155,1725.788489868191,0.8784980786416366,171,1.0,1.0,1.0,1.0,astex
4092,2.0,AT21950,1886.1246493386757,1240.5318830927313,35.22118514605565,6.0,1.4055399356442473,1240.5318830927313,0.48056094424212736,171,1.0,1.0,1.0,1.0,astex
4093,2.0,AT23551,1855.5809331826586,3014.0265305548432,54.90015055129488,8.0,1.4042634066122686,3014.0265305548432,0.48056094424212736,171,1.0,1.0,1.0,1.0,astex
4094,2.0,danoprevir,1887.1866255379266,1135.2882429911874,33.69403868626003,6.0,1.294316275122132,1135.2882429911874,0.48056094424212736,171,1.0,1.0,1.0,1.0,astex
4095,2.0,protein only,1858.4250556379895,2923.9659092509173,54.07370811448867,14.0,1.349057379680682,2923.9659092509173,0.48056094424212736,171,1.0,1.0,1.0,1.0,astex
4096,30.000002,AT21950,1889.4009089544213,965.9661856479903,31.079996551608403,5.0,1.651990883690228,965.9661856479902,0.43301414310117425,171,1.0,1.0,1.0,1.0,astex
4097,30.000002,AT23551,1856.5480731794514,2988.853248012902,54.670405595833124,8.0,1.4480775660770207,2988.8532480129015,0.43301414310117425,171,1.0,1.0,1.0,1.0,astex
4098,30.000002,danoprevir,1885.2142712450764,1327.0114458448597,36.42816830208266,6.0,1.476319580886008,1327.01144584486,0.43301414310117425,171,1.0,1.0,1.0,1.0,astex
4099,30.000002,protein only,1884.8182871835609,1378.0874279394795,37.12259996201074,16.0,1.6349592636289458,1378.0874279394798,0.43301414310117425,171,1.0,1.0,1.0,1.0,astex
4100,120.000008,AT21950,1875.7200986479797,2087.412829331155,45.688213242926835,9.0,1.7657255518592876,2087.412829331155,0.3006650770597832,171,1.0,1.0,1.0,1.0,astex
4101,120.000008,AT23551,1892.8370606402714,644.2471482537574,25.38202411656244,10.0,1.8198567151525997,644.2471482537574,0.3006650770597832,171,1.0,1.0,1.0,1.0,astex
4102,120.000008,danoprevir,1857.9429605730668,2950.511466567529,54.31861068333329,10.0,1.520930260535341,2950.5114665675296,0.3006650770597832,171,1.0,1.0,1.0,1.0,astex
4103,120.000008,protein only,1886.620722446852,1241.6611835292128,35.23721304997336,12.0,1.8584107227411306,1241.661183529213,0.3006650770597832,171,1.0,1.0,1.0,1.0,astex
4104,0.0,AT21950,1879.7319644684583,1738.9920907557503,41.701224091814744,16.0,1.0700046196671738,1738.9920907557505,0.9988932124987878,172,1.0,1.0,1.0,1.0,astex
4105,0.0,AT23551,1877.393007193936,1909.8860707747976,43.70224331512969,16.0,1.0448336982648352,1909.8860707747979,0.9988932124987878,172,1.0,1.0,1.0,1.0,astex
4106,0.0,danoprevir,1878.2480995455633,1849.170220313483,43.001979260418736,16.0,1.0475936264319208,1849.170220313483,0.9988932124987878,172,1.0,1.0,1.0,1.0,astex
4107,0.0,protein only,1877.816425032698,1877.8411829163012,43.33406492490984,20.0,1.0309701756400593,1877.8411829163012,0.9988932124987878,172,1.0,1.0,1.0,1.0,astex
4108,0.5,AT21950,1867.659728089149,2533.5604048864993,50.334485245073274,10.0,1.3556665596086332,2533.5604048864993,0.5796620387738995,172,1.0,1.0,1.0,1.0,astex
4109,0.5,AT23551,1843.7933428873212,3201.0175748061683,56.57753595559079,10.0,1.3530426070090673,3201.017574806169,0.5796620387738995,172,1.0,1.0,1.0,1.0,astex
4110,0.5,danoprevir,1868.714800637914,2467.3276742639214,49.67220222885152,6.0,1.2579116474557779,2467.327674263922,0.5796620387738995,172,1.0,1.0,1.0,1.0,astex
4111,0.5,protein only,1873.736765440763,2176.154775567001,46.64927411618535,14.0,1.3007985264730864,2176.154775567001,0.5796620387738995,172,1.0,1.0,1.0,1.0,astex
4112,1.0,AT21950,1882.953260196109,1508.7872416668347,38.84311060750458,10.0,1.3779902913693076,1508.7872416668347,0.8784980786416366,172,1.0,1.0,1.0,1.0,astex
4113,1.0,AT23551,1887.0269621712403,1161.258330775378,34.07724065671072,6.0,1.4178792178161486,1161.2583307753782,0.8784980786416366,172,1.0,1.0,1.0,1.0,astex
4114,1.0,danoprevir,1867.6922794476388,2526.4435469911627,50.2637398826546,6.0,1.3148557475281812,2526.4435469911623,0.8784980786416366,172,1.0,1.0,1.0,1.0,astex
